record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0011,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,广安路,2,congested,从六里桥到岳各庄南桥,204,35,"-8328,-8327,-8326","116.304924,39.8819237;116.304237,39.8815765;116.303665,39.881321;116.303123,39.8811111;116.30201,39.8806839;116.301399,39.880455;116.30098,39.8803062;116.300056,39.8800125;116.299118,39.879734;116.297691,39.8793182;116.297478,39.8792648;116.296425,39.878994;116.295753,39.8788147;116.294884,39.8785706;116.293472,39.8781967;116.291985,39.8777924;116.289848,39.8771629;116.289474,39.8770561;116.289185,39.8769684;116.288872,39.8768616;116.28846,39.8767281;116.286659,39.8761215;116.284927,39.875515;116.283707,39.8750343;116.282135,39.8743706;116.279305,39.8731461;116.278664,39.8728447"
TR0012,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,永定路,2,congested,从太平路到北太平路,89,20,8673,"116.264603,39.9002151;116.264641,39.9003906;116.264648,39.9006042;116.264641,39.9016571;116.264641,39.9032173;116.264633,39.9038239"
TR0013,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,京港澳高速,1,expedite,从房山梨园桥到六里桥,49,80,"5207,5205,5204,5203,5202,5197,5196,6096,6097,5195,5194,6468,6110,5192,5191,5190,6469,6119,5189,6141,5168,6142,6151,6177,5163,5162","116.102684,39.6971054;116.102753,39.6972008;116.103485,39.6982346;116.10421,39.6993294;116.104889,39.7004318;116.10553,39.7015915;116.106293,39.703125;116.106544,39.7036972;116.106987,39.7047539;116.107384,39.7058525;116.107895,39.707489;116.108231,39.7088013;116.108528,39.7100487;116.108727,39.7111053;116.109192,39.7139549;116.109268,39.7144089;116.109665,39.7167969;116.11013,39.7198105;116.110504,39.7223854;116.110611,39.7229691;116.110771,39.7239189;116.110847,39.7243767;116.110916,39.7248039;116.111198,39.726017;116.11174,39.7278786;116.11216,39.729023;116.112587,39.7299728;116.113029,39.7309036;116.113556,39.7318802;116.114296,39.7330971;116.114807,39.7338676;116.115349,39.7345734;116.11602,39.7354546;116.116455,39.7359734;116.11808,39.7376976;116.119843,39.7393341;116.121399,39.7405586;116.123093,39.7417679;116.125015,39.743103;116.126762,39.7442894;116.128265,39.7453156;116.130798,39.7470169;116.132408,39.7481117;116.133514,39.7488441;116.135109,39.7499619;116.136803,39.751152;116.138504,39.7523193;116.141037,39.7540474;116.143021,39.7554092;116.143768,39.7559128;116.143997,39.756073;116.145012,39.7568169;116.14679,39.7581482;116.148087,39.7591629;116.149086,39.759964;116.150131,39.7608414;116.151054,39.7616653;116.151947,39.7624321;116.152779,39.7631912;116.154152,39.7645111;116.155014,39.7653503;116.156349,39.7667274;116.157936,39.7684631;116.158615,39.7692337;116.159538,39.7703247;116.160477,39.7714272;116.161339,39.7724228;116.163345,39.7746811;116.163979,39.7753258;116.164497,39.7758522;116.165474,39.7767181;116.16584,39.7770386;116.166008,39.7771835;116.166718,39.7777328;116.167183,39.7780685;116.16745,39.7782516;116.168709,39.7790489;116.169792,39.7796936;116.171005,39.7803459;116.172195,39.7809639;116.173141,39.7813644;116.174507,39.7819099;116.175674,39.7823029;116.177086,39.7827339;116.178062,39.7829971;116.179802,39.7834015;116.181793,39.7837334;116.183487,39.7840271;116.184959,39.7842789;116.18647,39.784565;116.19001,39.7852211;116.190895,39.7854271;116.191948,39.7857246;116.193245,39.7862167;116.194168,39.7867393;116.194931,39.7872696;116.195732,39.7879982;116.196335,39.7886353;116.196793,39.789299;116.197227,39.7900772;116.19767,39.7910347;116.198814,39.7937393;116.199287,39.7947807;116.199814,39.7959785;116.200073,39.7966042;116.200523,39.7977142;116.201035,39.7991142;116.201607,39.8009529;116.201958,39.8022728;116.202362,39.8040848;116.202736,39.8058929;116.203026,39.8073273;116.203392,39.8087769;116.203651,39.8094254;116.204033,39.8102074;116.204552,39.8110008;116.204857,39.811367;116.205513,39.8121262;116.206665,39.8131561;116.20726,39.8136635;116.207802,39.814106;116.208443,39.8146057;116.210472,39.8162498;116.211166,39.8168564;116.211304,39.817009;116.21154,39.8172569;116.211998,39.8178101;116.212486,39.8184853;116.212944,39.8192902;116.21315,39.8197746;116.213264,39.8200798;116.213448,39.8207321;116.213562,39.8213539;116.213654,39.8220634;116.213654,39.8227425;116.213547,39.8237076;116.212975,39.827404;116.212273,39.8323326;116.212112,39.8334236;116.211891,39.8345718;116.211449,39.8366547;116.211166,39.837944;116.21106,39.8384209;116.210983,39.8387032;116.210915,39.8390274;116.210838,39.8396187;116.210838,39.8399696;116.210861,39.8402328;116.210876,39.8403625;116.210915,39.8404884;116.210983,39.8407021;116.211037,39.8408318;116.211143,39.8410263;116.21138,39.8413315;116.211777,39.8418503;116.212318,39.8424072;116.212448,39.842514;116.21257,39.842617;116.212692,39.8427048;116.212868,39.8428192;116.213333,39.8430214;116.213638,39.8431282;116.213936,39.8432236;116.214172,39.8432541;116.214775,39.8433495;116.215607,39.8435211;116.220131,39.8443375;116.220642,39.8444176;116.221786,39.8446312;116.22261,39.8447685;116.223167,39.8448906;116.223892,39.8450928;116.224411,39.8452682;116.224846,39.8454323;116.225342,39.8456345;116.225494,39.8457031;116.22567,39.8457832;116.226097,39.8460121;116.22654,39.8462448;116.227119,39.8465767;116.227837,39.8469696;116.22905,39.8476448;116.230026,39.8481827;116.231575,39.8490219;116.232033,39.8492699;116.2323,39.8494072;116.232826,39.8496895;116.233833,39.8501968;116.234207,39.8503761;116.234871,39.8507118;116.235268,39.8508987;116.235878,39.8511848;116.236237,39.8513718;116.236526,39.8515549;116.236763,39.8517342;116.237022,39.8519821;116.237259,39.8522682;116.237282,39.8522835;116.23745,39.852581;116.237549,39.8528061;116.238358,39.8557281;116.238457,39.8559952;116.238579,39.8563156;116.238739,39.8566093;116.239006,39.8570633;116.239403,39.8575478;116.239754,39.8578949;116.240021,39.8581352;116.240135,39.8582458;116.240311,39.8583794;116.240562,39.8585587;116.240944,39.8587914;116.241074,39.8588715;116.241974,39.8593102;116.243111,39.8598061;116.243912,39.8601608;116.245117,39.8606491;116.245865,39.8609467;116.246597,39.8612251;116.247307,39.8615227;116.24955,39.8624268;116.251221,39.8630714;116.251732,39.8632889;116.25296,39.863781;116.254082,39.8642311;116.255043,39.8646088;116.2565,39.8652;116.256798,39.8653259;116.25705,39.8654251;116.257484,39.865593;116.26078,39.8669052;116.26162,39.8672447;116.262344,39.8675537;116.263268,39.8679733;116.264091,39.8683739;116.264977,39.8688126;116.268959,39.8707466;116.27079,39.8716354;116.275215,39.8737869;116.276535,39.8744354;116.277016,39.8746681;116.277344,39.8748322;116.277565,39.8749657;116.277832,39.875103;116.278236,39.8753166;116.278587,39.8754616;116.278931,39.8755989;116.279327,39.8757896;116.27993,39.8760719;116.280266,39.8762093;116.280891,39.8764648;116.281456,39.8766785;116.281723,39.87677;116.282059,39.8768883;116.282532,39.8770409;116.283112,39.8772163;116.283913,39.8774414;116.284264,39.8775291;116.284622,39.8776093;116.285103,39.8777199;116.285461,39.8777962;116.286789,39.8780479;116.288078,39.8783035;116.289398,39.8785515;116.289894,39.8786507;116.290878,39.8788414;116.29113,39.8788834;116.292282,39.8791008;116.293571,39.879364;116.296608,39.8799324;116.297455,39.8800964;116.298508,39.8803024;116.299484,39.8804855;116.300583,39.8807182;116.301353,39.8809128;116.301872,39.8810577;116.302437,39.8812256;116.302986,39.8814049;116.30352,39.881588;116.303986,39.8817558;116.304375,39.8819084;116.304863,39.8821106;116.306419,39.8827858;116.308784,39.8838501;116.310165,39.8844795"
TR0014,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,京港澳高速,1,expedite,从六里桥到房山梨园桥,229,80,"-5162,-5163,-6177,-6151,-6142,-5168,-6141,-5189,-6119,-6469,-5190,-5191,-5192,-6110,-6468,-5194,-5195,-6097,-6096,-5196,-5197,-5202,-5203,-5204,-5205,-5207","116.310097,39.8845749;116.309349,39.884243;116.307838,39.883564;116.307434,39.8833885;116.30674,39.8830719;116.306366,39.8828964;116.305885,39.8827057;116.30423,39.882019;116.303894,39.8818893;116.302925,39.8815346;116.302261,39.881321;116.30098,39.8809738;116.300552,39.880867;116.299004,39.8805389;116.29847,39.8804207;116.297508,39.8802299;116.296036,39.8799553;116.29319,39.8794098;116.292267,39.8792267;116.291512,39.8790855;116.289368,39.8786774;116.287682,39.8783569;116.286827,39.8781815;116.285385,39.8779068;116.285088,39.8778458;116.284447,39.877697;116.283981,39.8775826;116.283363,39.8774185;116.282608,39.8771973;116.282257,39.8770905;116.281845,39.8769493;116.281456,39.876812;116.281181,39.8767166;116.280869,39.8765945;116.279945,39.8762207;116.279358,39.8759537;116.278603,39.875618;116.277695,39.8751869;116.277122,39.8748703;116.273376,39.8730392;116.27282,39.8727684;116.271217,39.871994;116.26889,39.8708572;116.267433,39.8701515;116.265289,39.8691063;116.264275,39.8686409;116.263786,39.8683929;116.263306,39.8681564;116.262749,39.8679008;116.262489,39.8677864;116.261971,39.8675613;116.261261,39.8672447;116.260498,39.8669395;116.259712,39.8666229;116.256393,39.8652916;116.25602,39.8651428;116.254364,39.8644905;116.253754,39.8642387;116.252594,39.8637772;116.251556,39.8633652;116.251152,39.8631973;116.246986,39.8615227;116.243011,39.8599167;116.242256,39.859581;116.241531,39.8592339;116.241173,39.859066;116.240883,39.8589172;116.24054,39.8587036;116.240341,39.8585701;116.240021,39.858326;116.239655,39.8580017;116.239586,39.8579597;116.239288,39.8576851;116.238983,39.8573303;116.238861,39.8571434;116.238647,39.8568077;116.238564,39.8566475;116.238327,39.856102;116.23822,39.8558235;116.238098,39.855423;116.237579,39.8535423;116.237457,39.8531075;116.237366,39.8528366;116.237259,39.8526077;116.237099,39.8523674;116.237068,39.8523293;116.236923,39.8521423;116.236732,39.8519592;116.236542,39.851799;116.236282,39.8516121;116.236008,39.8514595;116.235771,39.8513336;116.234955,39.8509331;116.234154,39.8505249;116.234047,39.8504791;116.23336,39.8501472;116.232597,39.8497429;116.231285,39.8490372;116.230919,39.8488159;116.228996,39.8477554;116.228592,39.8475342;116.227768,39.847084;116.22654,39.846386;116.225571,39.8458595;116.22541,39.8457642;116.225052,39.8456039;116.224754,39.8454857;116.224327,39.8453369;116.223999,39.8452301;116.223625,39.8451385;116.222679,39.844944;116.221779,39.8447762;116.221245,39.8446693;116.219986,39.8444481;116.219345,39.8443413;116.218658,39.844223;116.217918,39.8440895;116.217247,39.8439598;116.21669,39.8438683;116.214783,39.8434753;116.214287,39.8433838;116.214027,39.8433151;116.213745,39.8432503;116.213341,39.8431053;116.212784,39.8428879;116.211945,39.842514;116.211815,39.8424416;116.211662,39.8423233;116.211487,39.8421783;116.211342,39.8420296;116.211266,39.8419304;116.211166,39.8417473;116.211037,39.8414993;116.210876,39.8411064;116.210732,39.8404045;116.210701,39.8402672;116.210686,39.8400803;116.210678,39.8398819;116.210686,39.839695;116.210754,39.8392143;116.210899,39.8385429;116.211105,39.8376503;116.211632,39.8352318;116.211769,39.8345795;116.21199,39.8333893;116.212143,39.8323441;116.212341,39.8310738;116.212532,39.8297424;116.212692,39.8287239;116.212868,39.8274307;116.213081,39.8260536;116.21344,39.823452;116.213516,39.8227348;116.213531,39.8220673;116.213425,39.8213654;116.213318,39.8207474;116.213081,39.8199692;116.212868,39.8194427;116.212624,39.8189468;116.212372,39.8185501;116.211967,39.8179703;116.211502,39.8173904;116.21106,39.8169098;116.210426,39.8163452;116.2099,39.8159142;116.209358,39.815464;116.208916,39.8151093;116.208359,39.8146744;116.207771,39.8142204;116.207077,39.8136787;116.2061,39.8128395;116.205437,39.8122597;116.205193,39.8119926;116.204712,39.8114433;116.204407,39.811039;116.204124,39.8106003;116.203964,39.8103561;116.203804,39.8100739;116.203621,39.8096962;116.2033,39.8089409;116.203079,39.8081818;116.202843,39.8073235;116.202682,39.8065567;116.202133,39.80373;116.201775,39.8022728;116.20137,39.8006706;116.20105,39.7995834;116.200638,39.7985077;116.200302,39.7975807;116.199944,39.7966614;116.199104,39.7947426;116.19857,39.7935295;116.198059,39.7923317;116.197578,39.7912369;116.197029,39.7900314;116.196709,39.789444;116.196335,39.7888756;116.195908,39.7883644;116.195496,39.7879601;116.195091,39.7876053;116.194489,39.7871323;116.193657,39.7865982;116.193153,39.7863426;116.192535,39.7860985;116.191994,39.7858925;116.191315,39.7856903;116.190544,39.7855034;116.18927,39.7852325;116.188454,39.7850723;116.187683,39.7849236;116.184639,39.7843704;116.181801,39.7838783;116.180969,39.7837448;116.179321,39.7834473;116.178009,39.7831459;116.177086,39.7829018;116.175652,39.7824669;116.174553,39.7820892;116.173439,39.7816505;116.172462,39.7812462;116.170753,39.7804108;116.169701,39.7798119;116.168571,39.7791405;116.167641,39.7785606;116.167274,39.7783127;116.166847,39.7780151;116.166222,39.7775459;116.165405,39.7768898;116.164581,39.7761421;116.163399,39.7749596;116.162491,39.7740135;116.16082,39.7720871;116.160553,39.7717819;116.1595,39.7705345;116.158714,39.7696152;116.157509,39.7682304;116.15699,39.7676392;116.156212,39.7668228;116.154716,39.7652855;116.153885,39.7644615;116.153351,39.7639389;116.152748,39.7633705;116.151947,39.7626266;116.150475,39.7613258;116.150047,39.7609406;116.148804,39.7599144;116.147697,39.759037;116.146255,39.7579155;116.144661,39.7567215;116.143623,39.7559929;116.14209,39.7549324;116.140472,39.75383;116.139824,39.7533875;116.138954,39.7527924;116.138168,39.7522583;116.134132,39.7494774;116.132088,39.7480431;116.130684,39.7471237;116.129166,39.7460976;116.126221,39.7440834;116.122986,39.7418785;116.12178,39.7410126;116.120125,39.7397385;116.118706,39.7385025;116.1175,39.7373466;116.116478,39.7362251;116.115181,39.7346458;116.114113,39.7330933;116.113068,39.7312622;116.112785,39.7306786;116.112473,39.7300568;116.112091,39.7292061;116.111717,39.7282486;116.111404,39.727253;116.111092,39.7262039;116.110802,39.725071;116.110756,39.7248917;116.110313,39.722126;116.10997,39.7199364;116.109779,39.7186279;116.109581,39.7173653;116.109131,39.7145958;116.108551,39.7110901;116.108284,39.7097282;116.108002,39.7084503;116.10759,39.7070007;116.107132,39.7056007;116.106842,39.7048073;116.106255,39.7034225;116.105537,39.7019386;116.104782,39.7005348;116.103996,39.6992416;116.103271,39.6981926;116.102608,39.6972389;116.102219,39.696743"
TR0015,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,丰体南路,1,expedite,从Ｇ４京港澳高速到丰北桥,357,65,"7140,7139,7138,7137","116.259682,39.8663216;116.26001,39.8664474;116.260284,39.8665276;116.26046,39.8665733;116.260727,39.8666344;116.260963,39.8666725;116.261246,39.866703;116.261581,39.8667107;116.261795,39.8667107;116.262001,39.8666992;116.26223,39.8666763;116.262444,39.8666496;116.26265,39.8666191;116.262932,39.8665619;116.263199,39.8665009;116.263504,39.866436;116.265633,39.8658905;116.266525,39.8656616;116.267479,39.8655205;116.268356,39.8654442;116.26841,39.8654442;116.271553,39.8653336;116.273315,39.8652496;116.27533,39.8651695;116.276566,39.8651352;116.277031,39.8650894;116.277847,39.8650627;116.279259,39.8650475;116.280144,39.8650627;116.28096,39.8651085;116.282455,39.8652229;116.282913,39.8652649;116.284248,39.8653374;116.284447,39.8653412"
TR0016,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,丰体南路,1,expedite,从丰北桥到Ｇ４京港澳高速,180,65,"-7137,-7138,-7139,-7140","116.282562,39.8653603;116.280983,39.8652458;116.280197,39.8652;116.279289,39.8651962;116.277855,39.8651924;116.27726,39.8652382;116.276581,39.8652802;116.275024,39.8653259;116.274826,39.8653336;116.273743,39.8653679;116.273331,39.8653831;116.272797,39.8653984;116.271423,39.865448;116.270523,39.8654785;116.268471,39.865551;116.268349,39.8655586;116.268127,39.8655701;116.267593,39.865612;116.267273,39.865654;116.266594,39.8657646;116.265633,39.8659821;116.263519,39.8665123;116.262459,39.8667564;116.26178,39.8669281;116.261436,39.867012;116.261192,39.8670616;116.260963,39.8671036;116.26062,39.8671303;116.260376,39.8671303;116.260216,39.8671188;116.260017,39.8670883;116.259758,39.8670311;116.259468,39.8669281;116.259079,39.866745;116.257912,39.8661346;116.257095,39.8657074;116.256821,39.8655739;116.256569,39.865448;116.256393,39.8652916"
TR0017,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,丽泽路,1,expedite,从丽泽桥到菜户营桥,1,55,"5469,5470,6356,6357,5471","116.307808,39.8670273;116.312302,39.8673096;116.314087,39.8674278;116.316353,39.8675957;116.31781,39.8676682;116.320999,39.8678322;116.321953,39.8678818;116.323341,39.8679619;116.32547,39.8679733;116.326828,39.8679771;116.331696,39.8679848;116.332726,39.8679924;116.333817,39.8679924;116.335289,39.8679924;116.335838,39.8679962;116.338348,39.868;116.339874,39.8680038;116.344086,39.8679962;116.345406,39.868;116.346268,39.8680191;116.348198,39.8680344;116.349243,39.8680534;116.350899,39.8680611"
TR0018,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,丽泽路,1,expedite,从菜户营桥到丽泽桥,182,50,"-5471,-6357,-6356,-5470,-5469","116.351936,39.8686104;116.3517,39.8685608;116.351303,39.8684654;116.350754,39.8683014;116.350296,39.8681984;116.350166,39.8681831;116.350006,39.8681679;116.349777,39.8681641;116.349121,39.8681717;116.348106,39.8681564;116.347099,39.8681564;116.345963,39.8681374;116.345352,39.8681526;116.343399,39.8681412;116.342491,39.868145;116.341438,39.8681564;116.339493,39.8681564;116.337212,39.8681526;116.335785,39.8681526;116.335411,39.868145;116.334984,39.868145;116.33371,39.8681374;116.331696,39.8681335;116.330536,39.8681374;116.326637,39.8681259;116.32547,39.8681297;116.324898,39.8681297;116.323662,39.8681145;116.323441,39.8681107;116.321007,39.8679733;116.31929,39.867897;116.317795,39.8678093;116.317085,39.8677559;116.314362,39.8675919;116.312103,39.8674507;116.31086,39.8673515;116.308426,39.8671951"
TR0019,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西三环路,1,expedite,从柳村路到苏州桥,95,60,"4745,6247,4744,6400,4743,6393,4742,6002,6390,4741,6389,4740,6289,4739,4738,6386,4737,6384,4736,4735,6383,6138,7438","116.323219,39.8514366;116.322861,39.8516884;116.322311,39.8521538;116.322098,39.8523521;116.321922,39.8525276;116.321762,39.852684;116.321167,39.8533363;116.320168,39.854435;116.319275,39.8554192;116.318886,39.8558502;116.318588,39.8561745;116.317894,39.856945;116.317467,39.8574295;116.316566,39.8584213;116.316269,39.858757;116.31575,39.8592987;116.315453,39.8596268;116.315002,39.8601227;116.31469,39.8605156;116.314575,39.860672;116.314308,39.8610458;116.314095,39.8613663;116.313904,39.8617058;116.313683,39.8621292;116.313492,39.8625183;116.313354,39.8628693;116.313202,39.8632774;116.313156,39.8634224;116.313072,39.8636932;116.312988,39.8640251;116.312904,39.8643608;116.312851,39.8647385;116.312805,39.8650131;116.312767,39.8654709;116.312668,39.8663788;116.312607,39.86689;116.312569,39.8673096;116.3125,39.8679848;116.31237,39.8689384;116.312172,39.8707809;116.31205,39.8717766;116.311943,39.8727074;116.311859,39.8735466;116.311646,39.8753967;116.311531,39.8764572;116.311287,39.8785095;116.311226,39.8791466;116.31115,39.8798752;116.311043,39.8808746;116.310959,39.8816833;116.310837,39.882782;116.310661,39.8841438;116.310478,39.8857765;116.310448,39.8861504;116.310425,39.8864937;116.310417,39.8869095;116.310417,39.8874702;116.310417,39.8879738;116.31041,39.8889122;116.310394,39.8936272;116.310394,39.8953056;116.310371,39.8963394;116.310364,39.8984718;116.310364,39.8993073;116.310356,39.9037971;116.310349,39.9069824;116.310326,39.9092445;116.310326,39.9098434;116.310326,39.9105721;116.31031,39.9125404;116.31031,39.9132347;116.310303,39.9140053;116.310295,39.9149971;116.310295,39.9155426;116.310295,39.9163818;116.310295,39.9172707;116.310272,39.9179344;116.310272,39.9181328;116.310265,39.9196091;116.310295,39.9213295;116.310295,39.9233894;116.310272,39.9249916;116.310234,39.926899;116.310242,39.9270248;116.310242,39.9280624;116.310242,39.9291344;116.310242,39.9292908;116.310242,39.9304619;116.310257,39.9313126;116.310272,39.9322052;116.310272,39.9334984;116.310257,39.9342575;116.310242,39.9361954;116.310242,39.9364967;116.310257,39.937233;116.310295,39.9382019;116.310303,39.9389839;116.310295,39.9403419;116.310219,39.9425926;116.310219,39.9434471;116.310219,39.9441185;116.310112,39.9458389;116.310089,39.946064;116.310081,39.9462395;116.309937,39.9478569;116.309799,39.9498405;116.309746,39.9505157;116.309692,39.9512367;116.309647,39.9517632;116.309586,39.9527206;116.309494,39.9538536;116.309402,39.9549522;116.309334,39.9555893;116.309319,39.9558525;116.309227,39.9567528;116.309052,39.9577332;116.308914,39.9583702;116.308838,39.9586411;116.308746,39.9590607;116.308548,39.9598351;116.308464,39.9602852;116.308411,39.9605331;116.308372,39.9607124;116.308365,39.9608383;116.308357,39.9609871;116.308372,39.9611397"
TR0020,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西三环路,1,expedite,从苏州桥到柳村路,276,55,"-6138,-6383,-4735,-4736,-6384,-4737,-6386,-4738,-4739,-6289,-4740,-6389,-4741,-6390,-6002,-4742,-6393,-4743,-6400,-4744,-6247,-4745,-6404","116.30822,39.9611473;116.308212,39.960968;116.308273,39.9603539;116.308304,39.9602203;116.308678,39.9586143;116.308868,39.9577141;116.30899,39.9571571;116.309052,39.9568863;116.30912,39.9563103;116.309189,39.9555779;116.309334,39.9538078;116.309372,39.9534531;116.309433,39.9528961;116.309532,39.9513321;116.309601,39.9504356;116.309601,39.9503555;116.309692,39.9493523;116.309723,39.9490891;116.309784,39.9481773;116.309853,39.9469414;116.30986,39.9466515;116.309853,39.9464417;116.309853,39.9458313;116.309883,39.9449539;116.309937,39.9439545;116.309967,39.9436569;116.310028,39.9418411;116.310028,39.9408531;116.310005,39.9393692;116.31002,39.9391899;116.310028,39.9382019;116.310043,39.9380035;116.310081,39.9376411;116.310089,39.9374161;116.310089,39.9371033;116.310081,39.9369164;116.310081,39.9365616;116.310081,39.9361954;116.310089,39.9357071;116.310104,39.934185;116.310135,39.9328232;116.310135,39.9321823;116.310112,39.9313393;116.310097,39.9305763;116.310097,39.9298859;116.310097,39.9286766;116.310097,39.9273911;116.310097,39.9260521;116.310112,39.9250031;116.31015,39.9226494;116.310143,39.9212952;116.310112,39.9196129;116.310135,39.9179344;116.310158,39.9142036;116.310158,39.9132271;116.310165,39.9125481;116.310188,39.9092445;116.310204,39.9056168;116.310219,39.9004784;116.310219,39.897377;116.310242,39.895298;116.310242,39.8941574;116.310242,39.8936577;116.310257,39.8903694;116.310257,39.8888855;116.310272,39.8874435;116.310272,39.8866501;116.310287,39.8863258;116.31031,39.8860207;116.310379,39.8853569;116.310623,39.8831329;116.310669,39.8827896;116.310699,39.8824959;116.310791,39.8817139;116.310829,39.8814392;116.310867,39.8810806;116.311111,39.8787918;116.311203,39.8779984;116.311256,39.8776588;116.31147,39.8756371;116.311562,39.8748283;116.311714,39.8735008;116.312019,39.8707733;116.312233,39.8688889;116.312416,39.8673058;116.312531,39.8662682;116.312553,39.8661232;116.312569,39.8658714;116.31266,39.8650703;116.312714,39.8646431;116.312836,39.8639526;116.31295,39.8635788;116.313087,39.8631821;116.313171,39.8629341;116.313324,39.8625526;116.313545,39.8620682;116.313774,39.8616524;116.313957,39.8613319;116.314148,39.8610382;116.314491,39.860569;116.314827,39.8601303;116.315506,39.8593826;116.316002,39.8588409;116.316856,39.8579292;116.318329,39.8562698;116.318985,39.8555374;116.319229,39.8552856;116.320251,39.8541641;116.321358,39.8529396;116.321899,39.852375;116.322517,39.8517952;116.322922,39.85149;116.323196,39.851284;116.323944,39.8507996"
