node_id,x,y,label,type
O233760159,116.4484199,39.9852815,,normal
O233760206,116.4480112,39.9855326,,normal
O233760245,116.4474707,39.9857881,,normal
O233760288,116.4466849,39.9861283,,normal
O233760416,116.4396822,39.9888051,,normal
O233760464,116.4388361,39.9890343,,normal
O233760500,116.4381187,39.9891649,,normal
O233760538,116.4373529,39.9892765,,normal
O233760583,116.436743,39.9893087,,normal
O233760629,116.4358836,39.9893207,,normal
O233760770,116.4248689,39.9890076,,normal
O233760811,116.4178234,39.9888322,,normal
O233760912,116.4123042,39.9886362,,normal
O233760954,116.4102968,39.9886029,,normal
O233761003,116.4041211,39.9884669,,normal
O233761048,116.4029299,39.9884461,,normal
O233761421,116.3702604,39.9874633,,normal
O233763157,116.3537141,39.9797099,,normal
O233763204,116.3536696,39.9789812,,normal
O233763298,116.3538578,39.9776095,,normal
O233763343,116.3538178,39.9773481,,normal
O233763440,116.3537031,39.9769879,,normal
O235062445,116.3812969,39.9766116,,normal
O235062658,116.369893,39.9766519,,normal
O235062755,116.3657125,39.9765901,,normal
O235063239,116.3954639,39.9492546,,normal
O235063367,116.3953587,39.9514977,,normal
O235066104,116.4057087,39.9492394,,normal
O235940949,116.3482555,39.9764003,,normal
O237289324,116.4387907,39.9888559,,normal
O237535022,116.352956,39.967531,,normal
O237535487,116.3589984,39.9675096,,normal
O237535582,116.3618309,39.9675375,,normal
O237535900,116.316979,39.9397736,,normal
O237535931,116.317689,39.939597,,normal
O237535958,116.3199393,39.9392792,,normal
O237536015,116.3210936,39.9391725,,normal
O237536042,116.3301037,39.9384933,,normal
O237536073,116.3339115,39.938214,,normal
O237536134,116.3440058,39.9385389,,normal
O237536165,116.3475653,39.9393593,,normal
O237536197,116.3490579,39.9397939,,normal
O237536288,116.3525178,39.9381931,,normal
O237536317,116.3527638,39.9375182,,normal
O237537322,116.3724155,39.9428818,,normal
O237537405,116.3875623,39.9869792,,normal
O237537679,116.3861576,40.0124521,,normal
O237537703,116.3858264,40.0129098,,normal
O237537720,116.3853721,40.0133042,,normal
O237537750,116.3846038,40.0137614,,normal
O237537778,116.3838347,40.0140687,,normal
O237537804,116.3829818,40.0143395,,normal
O237537832,116.3823676,40.0145675,,normal
O237537865,116.381153,40.0152353,,normal
O237537892,116.3809331,40.0154248,,normal
O237537932,116.3803578,40.0161354,,normal
O237537957,116.3801198,40.0167224,,normal
O237537978,116.3800306,40.0172234,,normal
O237538062,116.3800664,40.0177957,,normal
O237538113,116.3802004,40.0182634,,normal
O237538151,116.3804542,40.0187628,,normal
O237538236,116.3808226,40.0192195,,normal
O237538282,116.3816093,40.0198296,,normal
O237538310,116.383151,40.0204043,,normal
O237546260,116.3776558,39.9908018,,normal
O237546286,116.3771223,39.992292,,normal
O237546309,116.3760594,39.9938106,,normal
O237546444,116.3705542,40.0009925,,normal
O237546554,116.3557508,40.0205538,,normal
O237546576,116.3542723,40.022571,,normal
O237568719,116.3799734,39.9828339,,normal
O237568766,116.3813164,39.9779483,,normal
O237568793,116.3814112,39.977352,,normal
O237568806,116.3814539,39.9761443,,normal
O237585360,116.2928119,40.0139379,,normal
O237585361,116.2974894,40.0144899,,normal
O237585362,116.2995582,40.0148102,,normal
O237585363,116.3010364,40.0151363,,normal
O237585364,116.3039867,40.0158995,,normal
O237585366,116.3056362,40.0163571,,normal
O237585367,116.3074901,40.0168021,,normal
O237585368,116.3090485,40.0170756,,normal
O237585369,116.3123487,40.0175758,,normal
O237585370,116.3185555,40.0185003,,normal
O239432207,116.4891366,40.0100986,,normal
O239432309,116.4903932,40.0088068,,normal
O239432399,116.4614536,40.015117,,normal
O239432412,116.4869995,40.0120023,,normal
O239432528,116.4624552,40.0150965,,normal
O239432543,116.3448557,39.9864827,,normal
O239432553,116.3406998,39.9860251,,normal
O239432564,116.4605231,40.0151796,,normal
O239432638,116.4878207,40.0113499,,normal
O239432671,116.459828,40.0152318,,normal
O239432817,116.4580902,40.0155033,,normal
O239432850,116.4859785,40.0127527,,normal
O239432944,116.482819,40.0141532,,normal
O239432998,116.4570235,40.0157911,,normal
O239433097,116.3439512,39.9863123,,normal
O239433156,116.4536324,40.0168189,,normal
O239433309,116.4503714,40.0177523,,normal
O239433342,116.4812999,40.0145793,,normal
O239433355,116.3415365,39.9784498,,normal
O239433534,116.4466985,40.0189009,,normal
O239433593,116.4822145,40.0143407,,normal
O239433676,116.479199,40.0149301,,normal
O239433888,116.4415774,40.0204655,,normal
O239433899,116.4799915,40.0148276,,normal
O239434014,116.4775209,40.015052,,normal
O239434094,116.3412741,39.9790731,,normal
O239434105,116.4397724,40.0209581,,normal
O239434206,116.4786535,40.0149854,,normal
O239434242,116.4382379,40.021338,,normal
O239434324,116.4962732,40.0027571,,normal
O239434370,116.4923923,40.0067729,,normal
O239434475,116.4705223,40.0150773,,normal
O239434508,116.4753971,40.015086,,normal
O239434680,116.4935209,40.0055894,,normal
O239434691,116.472561,40.0150959,,normal
O239453042,116.3043934,39.9974461,,normal
O240420386,116.3336515,39.9765919,,normal
O240420768,116.3176514,39.9760472,,normal
O240421941,116.3212867,39.9671475,,normal
O240421943,116.3196602,39.9710882,,normal
O244252371,116.3725819,39.9487311,,normal
O244252372,116.3713213,39.948609,,normal
O244252375,116.3666209,39.9469912,,normal
O244252918,116.3457611,39.9387529,,normal
O244252919,116.3572023,39.9405817,,normal
O244252920,116.358654,39.9405238,,normal
O244255936,116.3799941,39.9277687,,normal
O244255938,116.3797024,39.9303599,,normal
O244255939,116.3797483,39.9318822,,normal
O244255940,116.3798269,39.93227,,normal
O244274014,116.3937016,39.9774789,,normal
O244274021,116.3941948,39.9764111,,normal
O244274026,116.3946776,39.9773208,,normal
O244466870,116.50131,40.0000174,,normal
O244466876,116.5032922,40.0017744,,normal
O244466995,116.485241,40.0133296,,normal
O244467855,116.3501556,39.9868125,,normal
O244467891,116.3587549,39.9871212,,normal
O244467919,116.3559804,39.987178,,normal
O244467921,116.3506572,39.9869564,,normal
O244467922,116.3485442,39.9868948,,normal
O244467967,116.3557867,39.9873072,,normal
O244467987,116.3532382,39.9863654,,normal
O244467990,116.3531387,39.9873249,,normal
O244468026,116.3534474,39.9853153,,normal
O244468136,116.3530945,39.9758167,,normal
O244468137,116.352921,39.9751801,,normal
O244468138,116.353172,39.9716685,,normal
O244468140,116.3534285,39.9692467,,normal
O244468179,116.3535274,39.9666528,,normal
O244882741,116.4505503,39.9466446,,normal
O244882982,116.4432007,39.9474608,,normal
O244882985,116.4405312,39.9493236,,normal
