node_id,x,y,label,type
O63283246,121.4536993,31.232732,,normal
O63283249,121.4520455,31.2322192,,normal
O63288791,121.4510117,31.2224207,,normal
O63288792,121.4540239,31.2234642,,normal
O63288794,121.4557317,31.2237937,,normal
O63288795,121.4563187,31.2238085,,normal
O63288796,121.4571771,31.2238083,,normal
O63288797,121.4586029,31.2238262,,normal
O63288799,121.4606253,31.2238566,,normal
O63288802,121.4617171,31.2238699,,normal
O63338306,121.4464154,31.2185655,,normal
O63338307,121.4459476,31.2196762,,normal
O63338308,121.4455844,31.220812,,normal
O64806122,121.4293984,31.2110163,,normal
O64806123,121.4282122,31.2104394,,normal
O64806124,121.4252392,31.2101035,,normal
O64806126,121.4175509,31.2084307,,normal
O64806128,121.4134568,31.2072096,,normal
O64806543,121.4316306,31.2179737,,normal
O64806544,121.4324372,31.2181025,,normal
O64806545,121.4336397,31.2183392,,normal
O64806546,121.4342515,31.2182969,,normal
O64806568,121.4330782,31.2143578,,normal
O64807049,121.4329341,31.2142948,,normal
O64807050,121.4318025,31.213811,,normal
O64807892,121.4516438,31.2225208,,normal
O64808790,121.4435515,31.2203359,,normal
O64808792,121.4444079,31.2207775,,normal
O64809064,121.4532077,31.2297503,,normal
O64809066,121.4537674,31.2289075,,normal
O64809068,121.4545286,31.2282738,,normal
O64809069,121.4548603,31.2277774,,normal
O64809070,121.4551107,31.2273294,,normal
O64809072,121.4557443,31.2264954,,normal
O64809714,121.4415547,31.2107606,,normal
O64809715,121.4461784,31.2105206,,normal
O64809717,121.4524622,31.211242,,normal
O64809718,121.4562211,31.2122716,,normal
O64809719,121.4582602,31.2128145,,normal
O64809720,121.4608654,31.2134615,,normal
O64811165,121.4123956,31.2094099,,normal
O64811166,121.4128135,31.2104474,,normal
O64811167,121.4127974,31.2112941,,normal
O64811169,121.412793,31.2121794,,normal
O64811178,121.410509,31.2306962,,normal
O64811181,121.4116489,31.2335112,,normal
O64811184,121.4126208,31.2348912,,normal
O64811185,121.4136458,31.2362956,,normal
O64811186,121.4141699,31.2371135,,normal
O64811187,121.415115,31.2384151,,normal
O64811188,121.415583,31.2389497,,normal
O64811189,121.416505,31.2397841,,normal
O64811190,121.4169679,31.2401226,,normal
O64812045,121.4109456,31.2262692,,normal
O64812047,121.4105025,31.2275924,,normal
O64812048,121.4102289,31.2288687,,normal
O64812049,121.4102875,31.2296898,,normal
O64813782,121.4819603,31.2186058,,normal
O64832922,121.43065,31.212916,,normal
O64832924,121.4301741,31.2121338,,normal
O64832925,121.4297506,31.2114958,,normal
O64837055,121.4631739,31.2143283,,normal
O64837057,121.4662003,31.2149832,,normal
O64837059,121.4692142,31.2154382,,normal
O64837060,121.4702866,31.2155847,,normal
O64837061,121.4717333,31.2154638,,normal
