record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0031,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,姚家园北路,1,expedite,从朝阳体育中心西路到星火东路,179,45,"-9394,-9387,-9386","116.525528,39.944603;116.525482,39.9446106;116.52256,39.9445496;116.521141,39.9444885;116.520638,39.9444618;116.520142,39.9444618;116.51973,39.9444504;116.519524,39.9444885;116.518272,39.9445419;116.517265,39.9445763;116.517105,39.9445992;116.516563,39.9446106;116.515388,39.9446526;116.514389,39.9447021;116.513351,39.9447556;116.512375,39.9447899;116.512115,39.9447327"
TR0032,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,姚家园北二路,1,expedite,从星火东路到朝阳体育中心西路,358,30,"9399,9398","116.511536,39.9497681;116.513992,39.949791;116.515091,39.9498215;116.516632,39.94981;116.517128,39.94981;116.524063,39.9497681;116.524193,39.9497452;116.524323,39.9497108;116.524445,39.9496613;116.524551,39.9496078;116.524651,39.9495468;116.524765,39.9494476"
TR0033,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,姚家园北二路,1,expedite,从朝阳体育中心西路到星火东路,178,35,"-9399,-9400","116.524803,39.9494667;116.524673,39.9495697;116.524567,39.9496307;116.52446,39.9496841;116.524338,39.9497375;116.524193,39.9497719;116.524071,39.9497948;116.517128,39.9498367;116.516632,39.9498367;116.515091,39.949852;116.513992,39.9498177;116.511536,39.9497948"
TR0034,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,东风南路,1,expedite,从东四环北路辅路到将台路,6,30,"8562,8776","116.489723,39.9538994;116.491806,39.9538918;116.492661,39.9538879;116.494545,39.9538803;116.496178,39.9538651;116.497047,39.9538803;116.498993,39.9538651;116.499908,39.9538651;116.500015,39.9538574;116.500107,39.9538345;116.500175,39.9537964;116.500267,39.9537125;116.50042,39.9536476;116.500412,39.9536476;116.500557,39.9535599;116.500626,39.9535408;116.500694,39.953537;116.500816,39.9535408;116.500961,39.9535637;116.502296,39.9538803;116.502563,39.9539452;116.50351,39.9542122;116.504913,39.9545822;116.507286,39.9551926;116.508377,39.9554939;116.50853,39.9555321;116.508705,39.955574;116.50901,39.955658"
TR0035,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,东风南路,1,expedite,从将台路到东四环北路辅路,186,30,"-8562,-8561","116.509003,39.9556847;116.50869,39.9556007;116.508522,39.9555588;116.508354,39.9555206;116.507278,39.9552193;116.504906,39.9546089;116.503502,39.9542389;116.502541,39.9539719;116.502281,39.953907;116.500938,39.9535904;116.500809,39.9535675;116.500694,39.9535675;116.500633,39.9535751;116.500587,39.9535866;116.500435,39.9536743;116.500282,39.9537315;116.50029,39.9537277;116.500198,39.9538193;116.500122,39.9538574;116.500023,39.9538841;116.499908,39.9538918;116.498993,39.9538918;116.497047,39.953907;116.496178,39.9538918;116.494545,39.9539108;116.492661,39.9539146;116.491806,39.9539261;116.489723,39.9539261"
TR0036,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,东坝路,1,expedite,从青年北路到七棵树桥,41,25,8576,"116.517159,39.9501724;116.517601,39.9504013;116.517769,39.9504814;116.517929,39.950573;116.518448,39.9508972;116.519043,39.9512863;116.519981,39.951889;116.521439,39.9528008;116.521805,39.953022;116.522629,39.953476;116.522758,39.9535904;116.522919,39.9537468;116.52327,39.9541245;116.523735,39.954689;116.524879,39.9560699;116.525505,39.9567833;116.526649,39.9581566;116.526878,39.9584274;116.52697,39.9585075;116.527023,39.9585342;116.527069,39.9585495;116.527122,39.9585571;116.527466,39.9585304;116.527718,39.9585304;116.528122,39.9585648;116.528961,39.9586449;116.530083,39.9587898"
TR0037,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,东坝路,1,expedite,从将台东路到青年北路,231,25,"-8576,-8575","116.540619,39.9731903;116.540535,39.9729652;116.540321,39.9726105;116.539856,39.9719963;116.539505,39.9715004;116.539215,39.9710846;116.538811,39.9705925;116.538521,39.9703102;116.537689,39.9697495;116.537193,39.9693985;116.53376,39.9668427;116.533157,39.9664459;116.532997,39.966301;116.532555,39.9656677;116.532265,39.9652519;116.530258,39.9625282;116.529839,39.961956;116.529816,39.9619026;116.529793,39.9618416;116.529778,39.9617882;116.529785,39.9617386;116.529816,39.961647;116.529877,39.9615059;116.530014,39.9612122;116.530281,39.960556;116.530914,39.9590492;116.530083,39.9588203;116.528961,39.9586716;116.528419,39.958622;116.528114,39.9585915;116.527718,39.9585571;116.527466,39.9585609;116.52713,39.9585838;116.527061,39.9585762;116.526993,39.9585609;116.526932,39.9585228;116.526855,39.9584427;116.526619,39.9581718;116.525475,39.9567986;116.524857,39.9560852;116.523697,39.9547081;116.523239,39.9541435;116.522881,39.9537659;116.522728,39.9536095;116.522598,39.9534988;116.521774,39.9530449;116.521416,39.9528236;116.519966,39.9519119;116.51902,39.9513054;116.518417,39.9509201;116.517899,39.9505959;116.517746,39.9505005;116.517586,39.9504204;116.517136,39.9501991"
TR0038,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,青年北路,0,unknown,从姚家园路到青年北路北口,90,,"8572,9408,8573,9269","116.517334,39.9404716;116.517342,39.9407501;116.517319,39.9424324;116.517296,39.9438515;116.517265,39.9445763;116.517242,39.9448471;116.517242,39.9450417;116.517242,39.9464226;116.517227,39.9473839;116.51722,39.9486656;116.517212,39.9496231;116.517128,39.9498215;116.517143,39.9498215;116.517159,39.9501877;116.517159,39.9509544;116.517136,39.9521866;116.517128,39.9533157"
TR0039,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,东坝路,0,unknown,从姚家园路到星火东路,53,,"9464,8565","116.502541,39.9363213;116.503059,39.9370499;116.503845,39.9381294;116.504189,39.9385605;116.504784,39.9391899;116.505402,39.9398003;116.50576,39.9401207;116.506027,39.9403419;116.506721,39.9408684;116.506882,39.9410019;116.507751,39.9418983;116.508163,39.9422684;116.508301,39.9424057;116.50843,39.9425201;116.50898,39.9430161;116.509659,39.9435654;116.510284,39.9441872;116.510757,39.9446793;116.511208,39.9451904;116.511414,39.945446;116.511772,39.9459076;116.511864,39.946003;116.511986,39.9460945;116.512108,39.9461823"
TR0040,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,东坝路,0,unknown,从星火东路到姚家园路,233,,"-8565,-9464,-8564","116.51207,39.9462013;116.511948,39.9461098;116.511841,39.9460258;116.511795,39.9459877;116.511734,39.9459229;116.511383,39.9454575;116.511185,39.9452057;116.510719,39.9446983;116.510262,39.9442062;116.509636,39.9435806;116.508949,39.9430351;116.5084,39.9425392;116.508286,39.942421;116.508125,39.9422836;116.507713,39.9419174;116.506844,39.9410172;116.506683,39.9408836;116.505989,39.940361;116.50573,39.940136;116.505371,39.9398193;116.504745,39.939209;116.504158,39.9385796;116.503815,39.9381409;116.503021,39.9370613;116.502518,39.9363327"
TR0041,2026-06-23T17:30:01,"116.508410,39.944819",5000,5,酒仙桥路：兆维华灯大厦附近自南向北行驶缓慢；机场高速：三元桥附近进京方向行驶缓慢；姚家园路：从石佛营路到青年路双向行驶缓慢；星火东路：自南向北缓慢，反向畅通；将台路：东方垂钓游乐园附近自南向北行驶缓慢。,2,轻度拥堵,70.59%,13.73%,1.96%,13.72%,将台路,0,unknown,从东风南路到星火东路,290,,8536,"116.508995,39.9556618;116.509056,39.9555779;116.509148,39.9554977;116.509468,39.9552116;116.509529,39.9551468;116.509575,39.9550934;116.509621,39.9550209;116.509972,39.9543762;116.510681,39.9531097;116.510933,39.9524345;116.51104,39.952076;116.511131,39.9517212;116.511246,39.9512711;116.511345,39.9508438"
