edge_id,from,to,distance,danger_type,congestion,passable,road_name,instruction,polyline,strategy,variant,path_index,step_index
OSM07405,O863224797,O1360097780,0.0074,normal,0.05,true,residential,OSM residential way 72701418,"116.3265173,39.9925613;116.3265171,39.9926275",osm,osm_residential,72701418,7404
OSM07406,O1360097780,O1760727679,0.0043,normal,0.05,true,residential,OSM residential way 72701418,"116.3265171,39.9926275;116.3265141,39.9926662",osm,osm_residential,72701418,7405
OSM07407,O1760727679,O10198891201,0.0085,normal,0.05,true,residential,OSM residential way 72701418,"116.3265141,39.9926662;116.3265083,39.9927428",osm,osm_residential,72701418,7406
OSM07408,O10198891201,O863224801,0.0577,normal,0.05,true,residential,OSM residential way 72701418,"116.3265083,39.9927428;116.3264693,39.9932610",osm,osm_residential,72701418,7407
OSM07409,O863224801,O1213223933,0.125,normal,0.05,true,residential,OSM residential way 72701418,"116.3264693,39.9932610;116.3264015,39.9943840",osm,osm_residential,72701418,7408
OSM07410,O761992116,O761992117,0.0331,normal,0.05,true,beizhanhouhu,OSM residential way 72840713,"116.3461180,39.9433234;116.3457319,39.9432888",osm,osm_residential,72840713,7409
OSM07411,O321855442,O2454591689,0.0392,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4415323,39.9665317;116.4418100,39.9668130",osm,osm_tertiary,73533570,7410
OSM07412,O2454591689,O1883311242,0.0186,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4418100,39.9668130;116.4419150,39.9669598",osm,osm_tertiary,73533570,7411
OSM07413,O1883311242,O1883311238,0.0185,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4419150,39.9669598;116.4419906,39.9671161",osm,osm_tertiary,73533570,7412
OSM07414,O1883311238,O2306925930,0.024,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4419906,39.9671161;116.4420431,39.9673281",osm,osm_tertiary,73533570,7413
OSM07415,O2306925930,O1883311246,0.0149,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4420431,39.9673281;116.4421275,39.9674452",osm,osm_tertiary,73533570,7414
OSM07416,O1883311246,O1883311232,0.0215,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4421275,39.9674452;116.4422776,39.9676003",osm,osm_tertiary,73533570,7415
OSM07417,O1883311232,O1883311237,0.0777,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4422776,39.9676003;116.4428471,39.9681461",osm,osm_tertiary,73533570,7416
OSM07418,O1883311237,O2454591694,0.0182,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4428471,39.9681461;116.4429931,39.9682652",osm,osm_tertiary,73533570,7417
OSM07419,O2454591694,O11947987863,0.0157,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4429931,39.9682652;116.4431384,39.9683514",osm,osm_tertiary,73533570,7418
OSM07420,O11947987863,O1883311231,0.0132,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4431384,39.9683514;116.4432650,39.9684199",osm,osm_tertiary,73533570,7419
OSM07421,O1883311231,O1979463100,0.0189,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4432650,39.9684199;116.4434511,39.9685126",osm,osm_tertiary,73533570,7420
OSM07422,O1979463100,O2454591705,0.0097,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4434511,39.9685126;116.4435505,39.9685553",osm,osm_tertiary,73533570,7421
OSM07423,O2454591705,O1883311236,0.0224,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4435505,39.9685553;116.4437867,39.9686434",osm,osm_tertiary,73533570,7422
OSM07424,O1883311236,O11947987862,0.0154,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4437867,39.9686434;116.4439543,39.9686955",osm,osm_tertiary,73533570,7423
OSM07425,O11947987862,O2454591703,0.0145,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4439543,39.9686955;116.4441179,39.9687315",osm,osm_tertiary,73533570,7424
OSM07426,O2454591703,O11947987861,0.023,normal,0.08,true,西坝河南路,OSM tertiary way 73533570,"116.4441179,39.9687315;116.4443819,39.9687725",osm,osm_tertiary,73533570,7425
OSM07427,O1736610734,O2575647173,0.0224,normal,0.05,true,residential,OSM residential way 73533571,"116.4490804,39.9649620;116.4489121,39.9651167",osm,osm_residential,73533571,7426
OSM07428,O2575647173,O1736610736,0.0096,normal,0.05,true,residential,OSM residential way 73533571,"116.4489121,39.9651167;116.4488791,39.9651991",osm,osm_residential,73533571,7427
OSM07429,O1736610736,O871438579,0.0122,normal,0.05,true,residential,OSM residential way 73533571,"116.4488791,39.9651991;116.4488823,39.9653086",osm,osm_residential,73533571,7428
OSM07430,O871438579,O871438581,0.0236,normal,0.05,true,residential,OSM residential way 73533571,"116.4488823,39.9653086;116.4489946,39.9655023",osm,osm_residential,73533571,7429
OSM07431,O871438581,O871438582,0.0134,normal,0.05,true,residential,OSM residential way 73533571,"116.4489946,39.9655023;116.4489589,39.9656200",osm,osm_residential,73533571,7430
OSM07432,O871438582,O871438583,0.0354,normal,0.05,true,residential,OSM residential way 73533571,"116.4489589,39.9656200;116.4486728,39.9658509",osm,osm_residential,73533571,7431
OSM07433,O871438583,O871438584,0.1009,normal,0.05,true,residential,OSM residential way 73533571,"116.4486728,39.9658509;116.4487693,39.9667552",osm,osm_residential,73533571,7432
OSM07434,O871438584,O871438586,0.039,normal,0.05,true,residential,OSM residential way 73533571,"116.4487693,39.9667552;116.4483955,39.9669582",osm,osm_residential,73533571,7433
OSM07435,O871438586,O1736621316,0.0379,normal,0.05,true,residential,OSM residential way 73533571,"116.4483955,39.9669582;116.4480907,39.9672070",osm,osm_residential,73533571,7434
OSM07436,O1736621316,O871438588,0.0836,normal,0.05,true,residential,OSM residential way 73533571,"116.4480907,39.9672070;116.4472950,39.9676465",osm,osm_residential,73533571,7435
OSM07437,O656086849,O656086850,0.0149,normal,0.08,true,西直门外大街,OSM tertiary way 77306316,"116.3480184,39.9397145;116.3478477,39.9396856",osm,osm_tertiary,77306316,7436
OSM07438,O656086850,O1752454493,0.026,normal,0.08,true,西直门外大街,OSM tertiary way 77306316,"116.3478477,39.9396856;116.3475625,39.9396034",osm,osm_tertiary,77306316,7437
OSM07439,O1752454493,O656086851,0.0256,normal,0.08,true,西直门外大街,OSM tertiary way 77306316,"116.3475625,39.9396034;116.3472865,39.9395129",osm,osm_tertiary,77306316,7438
OSM07440,O656086851,O656086852,0.057,normal,0.08,true,西直门外大街,OSM tertiary way 77306316,"116.3472865,39.9395129;116.3466733,39.9393090",osm,osm_tertiary,77306316,7439
OSM07441,O656086852,O12270992987,0.042,normal,0.08,true,西直门外大街,OSM tertiary way 77306316,"116.3466733,39.9393090;116.3462381,39.9391317",osm,osm_tertiary,77306316,7440
OSM07442,O12270992987,O656086853,0.0403,normal,0.08,true,西直门外大街,OSM tertiary way 77306316,"116.3462381,39.9391317;116.3457991,39.9389974",osm,osm_tertiary,77306316,7441
OSM07443,O656086853,O656086828,0.0347,normal,0.08,true,西直门外大街,OSM tertiary way 77306316,"116.3457991,39.9389974;116.3454005,39.9389323",osm,osm_tertiary,77306316,7442
OSM07444,O1718852262,O917139216,0.0167,flood,0.05,true,residential,OSM residential way 78061344,"116.4062010,39.9948355;116.4061994,39.9946850",osm,osm_residential,78061344,7443
OSM07445,O917139216,O920556926,0.1535,flood,0.05,true,residential,OSM residential way 78061344,"116.4061994,39.9946850;116.4062364,39.9933046",osm,osm_residential,78061344,7444
OSM07446,O920556926,O6187514003,0.0276,flood,0.05,true,residential,OSM residential way 78061344,"116.4062364,39.9933046;116.4062494,39.9930568",osm,osm_residential,78061344,7445
OSM07447,O6187514003,O13384069184,0.0282,flood,0.05,true,residential,OSM residential way 78061344,"116.4062494,39.9930568;116.4063817,39.9928248",osm,osm_residential,78061344,7446
OSM07448,O13384069184,O13384069183,0.0093,flood,0.05,true,residential,OSM residential way 78061344,"116.4063817,39.9928248;116.4064109,39.9927440",osm,osm_residential,78061344,7447
OSM07449,O13384069183,O13384069178,0.0072,flood,0.05,true,residential,OSM residential way 78061344,"116.4064109,39.9927440;116.4064219,39.9926801",osm,osm_residential,78061344,7448
OSM07450,O13384069178,O13385609214,0.0398,flood,0.05,true,residential,OSM residential way 78061344,"116.4064219,39.9926801;116.4064478,39.9923231",osm,osm_residential,78061344,7449
OSM07451,O13385609214,O917139170,0.0117,flood,0.05,true,residential,OSM residential way 78061344,"116.4064478,39.9923231;116.4064554,39.9922180",osm,osm_residential,78061344,7450
OSM07452,O30993521,O917139170,0.0815,flood,0.05,true,慧辰街,OSM residential way 78061345,"116.4054987,39.9922155;116.4064554,39.9922180",osm,osm_residential,78061345,7451
OSM07453,O917139170,O13385609215,0.0112,flood,0.05,true,慧辰街,OSM residential way 78061345,"116.4064554,39.9922180;116.4065868,39.9922196",osm,osm_residential,78061345,7452
OSM07454,O13385609215,O13385609216,0.0655,flood,0.05,true,慧辰街,OSM residential way 78061345,"116.4065868,39.9922196;116.4073550,39.9922290",osm,osm_residential,78061345,7453
OSM07455,O13385609216,O1421587446,0.0065,flood,0.05,true,慧辰街,OSM residential way 78061345,"116.4073550,39.9922290;116.4074318,39.9922299",osm,osm_residential,78061345,7454
OSM07456,O1421587446,O917139159,0.0115,flood,0.05,true,慧辰街,OSM residential way 78061345,"116.4074318,39.9922299;116.4075668,39.9922294",osm,osm_residential,78061345,7455
OSM07457,O917139176,O2571037821,0.1269,flood,0.05,true,residential,OSM residential way 78061350,"116.4148181,39.9908970;116.4133923,39.9912266",osm,osm_residential,78061350,7456
OSM07458,O2571037821,O2410574431,0.0501,flood,0.05,true,residential,OSM residential way 78061350,"116.4133923,39.9912266;116.4128664,39.9914278",osm,osm_residential,78061350,7457
OSM07459,O2410574431,O917139191,0.0754,flood,0.05,true,residential,OSM residential way 78061350,"116.4128664,39.9914278;116.4120743,39.9917307",osm,osm_residential,78061350,7458
OSM07460,O917139191,O13102876296,0.0409,flood,0.05,true,residential,OSM residential way 78061350,"116.4120743,39.9917307;116.4116449,39.9918950",osm,osm_residential,78061350,7459
OSM07461,O13102876296,O917139192,0.0353,flood,0.05,true,residential,OSM residential way 78061350,"116.4116449,39.9918950;116.4112488,39.9919881",osm,osm_residential,78061350,7460
OSM07462,O917139192,O13102889521,0.0589,flood,0.05,true,residential,OSM residential way 78061350,"116.4112488,39.9919881;116.4105648,39.9920651",osm,osm_residential,78061350,7461
OSM07463,O13102889521,O2410574428,0.0271,flood,0.05,true,residential,OSM residential way 78061350,"116.4105648,39.9920651;116.4102504,39.9921004",osm,osm_residential,78061350,7462
OSM07464,O2410574428,O2410574422,0.0243,flood,0.05,true,residential,OSM residential way 78061350,"116.4102504,39.9921004;116.4099657,39.9921169",osm,osm_residential,78061350,7463
OSM07465,O2410574422,O917139193,0.002,flood,0.05,true,residential,OSM residential way 78061350,"116.4099657,39.9921169;116.4099422,39.9921183",osm,osm_residential,78061350,7464
OSM07466,O917139193,O2571037833,0.0174,flood,0.05,true,residential,OSM residential way 78061350,"116.4099422,39.9921183;116.4097396,39.9921386",osm,osm_residential,78061350,7465
OSM07467,O2571037833,O2571037809,0.0377,flood,0.05,true,residential,OSM residential way 78061350,"116.4097396,39.9921386;116.4093004,39.9921824",osm,osm_residential,78061350,7466
OSM07468,O2571037809,O1421587445,0.1208,flood,0.05,true,residential,OSM residential way 78061350,"116.4093004,39.9921824;116.4078826,39.9922125",osm,osm_residential,78061350,7467
OSM07469,O1421587445,O917139243,0.0138,flood,0.05,true,residential,OSM residential way 78061350,"116.4078826,39.9922125;116.4077211,39.9922199",osm,osm_residential,78061350,7468
OSM07470,O1114039027,O1114039036,0.0052,normal,0.05,true,service,OSM service way 78736664,"116.4364281,39.9324258;116.4363777,39.9324529",osm,osm_service,78736664,7469
OSM07471,O1114039036,O922922280,0.0065,normal,0.05,true,service,OSM service way 78736664,"116.4363777,39.9324529;116.4363018,39.9324531",osm,osm_service,78736664,7470
OSM07472,O922922280,O1114039072,0.0065,normal,0.05,true,service,OSM service way 78736664,"116.4363018,39.9324531;116.4362420,39.9324163",osm,osm_service,78736664,7471
OSM07473,O1114039072,O922922281,0.0058,normal,0.05,true,service,OSM service way 78736664,"116.4362420,39.9324163;116.4362250,39.9323661",osm,osm_service,78736664,7472
OSM07474,O922922281,O1114039013,0.0052,normal,0.05,true,service,OSM service way 78736664,"116.4362250,39.9323661;116.4362440,39.9323213",osm,osm_service,78736664,7473
OSM07475,O1114039013,O922922285,0.0023,normal,0.05,true,service,OSM service way 78736664,"116.4362440,39.9323213;116.4362598,39.9323046",osm,osm_service,78736664,7474
OSM07476,O922922285,O922922282,0.0052,normal,0.05,true,service,OSM service way 78736664,"116.4362598,39.9323046;116.4363148,39.9322840",osm,osm_service,78736664,7475
OSM07477,O922922282,O1114039057,0.0049,normal,0.05,true,service,OSM service way 78736664,"116.4363148,39.9322840;116.4363726,39.9322856",osm,osm_service,78736664,7476
OSM07478,O1114039057,O922922284,0.0059,normal,0.05,true,service,OSM service way 78736664,"116.4363726,39.9322856;116.4364296,39.9323153",osm,osm_service,78736664,7477
OSM07479,O922922284,O922922291,0.0067,normal,0.05,true,service,OSM service way 78736664,"116.4364296,39.9323153;116.4364542,39.9323724",osm,osm_service,78736664,7478
OSM07480,O922922291,O1114039027,0.0063,normal,0.05,true,service,OSM service way 78736664,"116.4364542,39.9323724;116.4364281,39.9324258",osm,osm_service,78736664,7479
OSM07481,O922922296,O922922291,0.0172,normal,0.05,true,service,OSM service way 78736667,"116.4366557,39.9323783;116.4364542,39.9323724",osm,osm_service,78736667,7480
OSM07482,O922922285,O922948429,0.0974,normal,0.05,true,service,OSM service way 78736672,"116.4362598,39.9323046;116.4351176,39.9323005",osm,osm_service,78736672,7481
OSM07483,O922948429,O13305599380,0.0372,normal,0.05,true,service,OSM service way 78736672,"116.4351176,39.9323005;116.4346813,39.9323002",osm,osm_service,78736672,7482
OSM07484,O13305599380,O922922318,0.0099,normal,0.05,true,service,OSM service way 78736672,"116.4346813,39.9323002;116.4345647,39.9323001",osm,osm_service,78736672,7483
OSM07485,O1114083830,O9331508730,0.0708,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4502134,39.9337879;116.4493826,39.9337838",osm,osm_primary,78738794,7484
OSM07486,O9331508730,O9331508729,0.0388,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4493826,39.9337838;116.4489277,39.9337867",osm,osm_primary,78738794,7485
OSM07487,O9331508729,O1114079310,0.0336,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4489277,39.9337867;116.4485332,39.9337818",osm,osm_primary,78738794,7486
OSM07488,O1114079310,O1114073280,0.0731,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4485332,39.9337818;116.4476758,39.9337794",osm,osm_primary,78738794,7487
OSM07489,O1114073280,O3555364413,0.0874,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4476758,39.9337794;116.4466502,39.9337800",osm,osm_primary,78738794,7488
OSM07490,O3555364413,O3074337779,0.0967,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4466502,39.9337800;116.4455161,39.9337734",osm,osm_primary,78738794,7489
OSM07491,O3074337779,O3533293885,0.0083,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4455161,39.9337734;116.4454184,39.9337733",osm,osm_primary,78738794,7490
OSM07492,O3533293885,O1114069557,0.0914,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4454184,39.9337733;116.4443467,39.9337699",osm,osm_primary,78738794,7491
OSM07493,O1114069557,O100630167,0.0278,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4443467,39.9337699;116.4440205,39.9337675",osm,osm_primary,78738794,7492
OSM07494,O100630167,O8958517281,0.0057,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4440205,39.9337675;116.4439535,39.9337670",osm,osm_primary,78738794,7493
OSM07495,O8958517281,O10007047090,0.0141,normal,0.08,true,工人体育场北路,OSM primary way 78738794,"116.4439535,39.9337670;116.4437881,39.9337692",osm,osm_primary,78738794,7494
OSM07496,O922948429,O922948434,0.058,normal,0.05,true,service,OSM service way 78741072,"116.4351176,39.9323005;116.4351315,39.9328224",osm,osm_service,78741072,7495
OSM07497,O922948434,O922948438,0.0224,normal,0.05,true,service,OSM service way 78741072,"116.4351315,39.9328224;116.4353495,39.9329351",osm,osm_service,78741072,7496
OSM07498,O922948438,O922948440,0.0254,normal,0.05,true,service,OSM service way 78741072,"116.4353495,39.9329351;116.4355541,39.9331015",osm,osm_service,78741072,7497
OSM07499,O922948440,O922948445,0.0305,normal,0.05,true,service,OSM service way 78741072,"116.4355541,39.9331015;116.4357571,39.9333271",osm,osm_service,78741072,7498
OSM07500,O922948445,O922948446,0.0513,normal,0.05,true,service,OSM service way 78741072,"116.4357571,39.9333271;116.4363588,39.9333317",osm,osm_service,78741072,7499
OSM07501,O922948446,O1114106079,0.0061,normal,0.05,true,service,OSM service way 78741072,"116.4363588,39.9333317;116.4363845,39.9332805",osm,osm_service,78741072,7500
OSM07502,O1114106079,O1114106081,0.0073,normal,0.05,true,service,OSM service way 78741072,"116.4363845,39.9332805;116.4363884,39.9332153",osm,osm_service,78741072,7501
OSM07503,O1114106081,O1114106077,0.0286,normal,0.05,true,service,OSM service way 78741072,"116.4363884,39.9332153;116.4363845,39.9329580",osm,osm_service,78741072,7502
OSM07504,O1114106077,O922922278,0.0405,normal,0.05,true,service,OSM service way 78741072,"116.4363845,39.9329580;116.4363902,39.9325937",osm,osm_service,78741072,7503
OSM07505,O922922278,O922922280,0.0174,normal,0.05,true,service,OSM service way 78741072,"116.4363902,39.9325937;116.4363018,39.9324531",osm,osm_service,78741072,7504
OSM07506,O336375956,O13305599379,0.0118,normal,0.05,true,residential,OSM residential way 78742719,"116.4344359,39.9315639;116.4345744,39.9315695",osm,osm_residential,78742719,7505
OSM07507,O13305599379,O922954328,0.0356,normal,0.05,true,residential,OSM residential way 78742719,"116.4345744,39.9315695;116.4349908,39.9315865",osm,osm_residential,78742719,7506
OSM07508,O922954328,O245145494,0.1425,normal,0.05,true,residential,OSM residential way 78742719,"116.4349908,39.9315865;116.4366612,39.9316138",osm,osm_residential,78742719,7507
OSM07509,O922954339,O922954351,0.0138,normal,0.05,true,service,OSM service way 78742739,"116.4350359,39.9302169;116.4350308,39.9303413",osm,osm_service,78742739,7508
OSM07510,O922954351,O922954346,0.1255,normal,0.05,true,service,OSM service way 78742739,"116.4350308,39.9303413;116.4349910,39.9314694",osm,osm_service,78742739,7509
OSM07511,O922954346,O922954328,0.013,normal,0.05,true,service,OSM service way 78742739,"116.4349910,39.9314694;116.4349908,39.9315865",osm,osm_service,78742739,7510
OSM07512,O931404156,O931404158,0.0196,normal,0.05,true,service,OSM service way 79696975,"116.3243821,40.0105127;116.3246106,40.0105296",osm,osm_service,79696975,7511
OSM07513,O930076854,O930076818,0.022,normal,0.05,true,service,OSM service way 79696981,"116.3288680,40.0114576;116.3289530,40.0116446",osm,osm_service,79696981,7512
OSM07514,O930076818,O6956583367,0.0184,normal,0.05,true,service,OSM service way 79696981,"116.3289530,40.0116446;116.3290220,40.0118017",osm,osm_service,79696981,7513
OSM07515,O6956583367,O930076856,0.0431,normal,0.05,true,service,OSM service way 79696981,"116.3290220,40.0118017;116.3291845,40.0121687",osm,osm_service,79696981,7514
OSM07516,O4723474912,O9235057968,0.0051,normal,0.05,true,新民路,OSM residential way 79697524,"116.3307130,40.0011021;116.3307109,40.0011481",osm,osm_residential,79697524,7515
OSM07517,O9235057968,O937644147,0.14,normal,0.05,true,新民路,OSM residential way 79697524,"116.3307109,40.0011481;116.3306535,40.0024067",osm,osm_residential,79697524,7516
OSM07518,O937644147,O937460781,0.0229,normal,0.05,true,新民路,OSM residential way 79697524,"116.3306535,40.0024067;116.3306410,40.0026121",osm,osm_residential,79697524,7517
OSM07519,O937460781,O937644150,0.0898,normal,0.05,true,新民路,OSM residential way 79697524,"116.3306410,40.0026121;116.3305921,40.0034184",osm,osm_residential,79697524,7518
OSM07520,O937644150,O151994535,0.023,normal,0.05,true,新民路,OSM residential way 79697524,"116.3305921,40.0034184;116.3305796,40.0036254",osm,osm_residential,79697524,7519
OSM07521,O151994535,O371156207,0.1297,normal,0.05,true,新民路,OSM residential way 79697524,"116.3305796,40.0036254;116.3305089,40.0047909",osm,osm_residential,79697524,7520
OSM07522,O371156207,O2354497640,0.0413,normal,0.05,true,新民路,OSM residential way 79697524,"116.3305089,40.0047909;116.3304874,40.0051621",osm,osm_residential,79697524,7521
OSM07523,O2354497640,O2354497583,0.0345,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304874,40.0051621;116.3304676,40.0054722",osm,osm_residential,79697524,7522
OSM07524,O2354497583,O6956583330,0.0107,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304676,40.0054722;116.3304618,40.0055687",osm,osm_residential,79697524,7523
OSM07525,O6956583330,O6956583332,0.0314,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304618,40.0055687;116.3304447,40.0058511",osm,osm_residential,79697524,7524
OSM07526,O6956583332,O983041050,0.0133,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304447,40.0058511;116.3304374,40.0059705",osm,osm_residential,79697524,7525
OSM07527,O983041050,O2354497880,0.0295,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304374,40.0059705;116.3304374,40.0062362",osm,osm_residential,79697524,7526
OSM07528,O2354497880,O529544155,0.0455,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304374,40.0062362;116.3304220,40.0066452",osm,osm_residential,79697524,7527
OSM07529,O529544155,O10695281113,0.0719,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304220,40.0066452;116.3304054,40.0072917",osm,osm_residential,79697524,7528
OSM07530,O10695281113,O2354042701,0.0047,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304054,40.0072917;116.3304032,40.0073342",osm,osm_residential,79697524,7529
OSM07531,O2354042701,O380766297,0.0728,normal,0.05,true,新民路,OSM residential way 79697524,"116.3304032,40.0073342;116.3303747,40.0079888",osm,osm_residential,79697524,7530
OSM07532,O380766297,O2354014047,0.0546,normal,0.05,true,新民路,OSM residential way 79697524,"116.3303747,40.0079888;116.3303485,40.0084790",osm,osm_residential,79697524,7531
OSM07533,O2354014047,O6956583325,0.0668,normal,0.05,true,新民路,OSM residential way 79697524,"116.3303485,40.0084790;116.3302917,40.0090780",osm,osm_residential,79697524,7532
OSM07534,O930118872,O930118874,0.1451,normal,0.05,true,service,OSM service way 79699799,"116.3302295,40.0100097;116.3319303,40.0100852",osm,osm_service,79699799,7533
OSM07535,O930118874,O9324713361,0.0071,normal,0.05,true,service,OSM service way 79699799,"116.3319303,40.0100852;116.3320133,40.0100871",osm,osm_service,79699799,7534
OSM07536,O9324713361,O930118876,0.0922,normal,0.05,true,service,OSM service way 79699799,"116.3320133,40.0100871;116.3330936,40.0101359",osm,osm_service,79699799,7535
OSM07537,O930118874,O930118878,0.1023,normal,0.05,true,service,OSM service way 79699800,"116.3319303,40.0100852;116.3318700,40.0110041",osm,osm_service,79699800,7536
OSM07538,O371156340,O12802523335,0.023,normal,0.05,true,service,OSM service way 79793754,"116.3224927,40.0102212;116.3227483,40.0102878",osm,osm_service,79793754,7537
OSM07539,O12802523335,O2354503216,0.028,normal,0.05,true,service,OSM service way 79793754,"116.3227483,40.0102878;116.3230659,40.0103543",osm,osm_service,79793754,7538
OSM07540,O2354503216,O371156179,0.0617,normal,0.05,true,service,OSM service way 79793754,"116.3230659,40.0103543;116.3237857,40.0104143",osm,osm_service,79793754,7539
OSM07541,O937443579,O937443581,0.02,normal,0.05,true,service,OSM service way 80318967,"116.3238766,40.0043014;116.3238935,40.0041219",osm,osm_service,80318967,7540
OSM07542,O937443584,O9003302401,0.0019,normal,0.05,true,service,OSM service way 80318969,"116.3257609,40.0041989;116.3257634,40.0041822",osm,osm_service,80318969,7541
OSM07543,O937443588,O9015870341,0.0241,normal,0.05,true,service,OSM service way 80318970,"116.3269399,40.0045553;116.3272232,40.0045636",osm,osm_service,80318970,7542
OSM07544,O9015870341,O9015870340,0.0101,normal,0.05,true,service,OSM service way 80318970,"116.3272232,40.0045636;116.3273348,40.0045951",osm,osm_service,80318970,7543
OSM07545,O9015870340,O937443590,0.0093,normal,0.05,true,service,OSM service way 80318970,"116.3273348,40.0045951;116.3273943,40.0046648",osm,osm_service,80318970,7544
OSM07546,O937443591,O9766263494,0.0578,normal,0.05,true,service,OSM service way 80318971,"116.3241560,40.0020386;116.3241129,40.0025578",osm,osm_service,80318971,7545
OSM07547,O9766263494,O11104325967,0.068,normal,0.05,true,service,OSM service way 80318971,"116.3241129,40.0025578;116.3240545,40.0031673",osm,osm_service,80318971,7546
OSM07548,O11104325967,O953857949,0.0045,normal,0.05,true,service,OSM service way 80318971,"116.3240545,40.0031673;116.3240507,40.0032075",osm,osm_service,80318971,7547
OSM07549,O953857949,O10845871338,0.0093,normal,0.05,true,service,OSM service way 80318971,"116.3240507,40.0032075;116.3240353,40.0032900",osm,osm_service,80318971,7548
OSM07550,O10845871338,O937443592,0.0094,normal,0.05,true,service,OSM service way 80318971,"116.3240353,40.0032900;116.3240197,40.0033740",osm,osm_service,80318971,7549
OSM07551,O937443592,O975579947,0.0584,normal,0.05,true,service,OSM service way 80318971,"116.3240197,40.0033740;116.3239294,40.0038942",osm,osm_service,80318971,7550
OSM07552,O975579947,O12759474285,0.0028,normal,0.05,true,service,OSM service way 80318971,"116.3239294,40.0038942;116.3239227,40.0039189",osm,osm_service,80318971,7551
OSM07553,O12759474285,O937443582,0.0052,normal,0.05,true,service,OSM service way 80318971,"116.3239227,40.0039189;116.3239102,40.0039651",osm,osm_service,80318971,7552
OSM07554,O937443593,O941375120,0.0051,normal,0.05,true,service,OSM service way 80318974,"116.3247615,40.0039996;116.3247645,40.0039534",osm,osm_service,80318974,7553
OSM07555,O941375120,O9801013444,0.0113,normal,0.05,true,service,OSM service way 80318974,"116.3247645,40.0039534;116.3247705,40.0038522",osm,osm_service,80318974,7554
OSM07556,O9801013444,O953857939,0.0477,normal,0.05,true,service,OSM service way 80318974,"116.3247705,40.0038522;116.3247983,40.0034238",osm,osm_service,80318974,7555
OSM07557,O953857939,O10845871339,0.0092,normal,0.05,true,service,OSM service way 80318974,"116.3247983,40.0034238;116.3248045,40.0033415",osm,osm_service,80318974,7556
OSM07558,O10845871339,O953857946,0.0099,normal,0.05,true,service,OSM service way 80318974,"116.3248045,40.0033415;116.3248112,40.0032529",osm,osm_service,80318974,7557
OSM07559,O953857946,O9801013445,0.0036,normal,0.05,true,service,OSM service way 80318974,"116.3248112,40.0032529;116.3248174,40.0032213",osm,osm_service,80318974,7558
OSM07560,O9801013445,O12759474297,0.0209,normal,0.05,true,service,OSM service way 80318974,"116.3248174,40.0032213;116.3248358,40.0030342",osm,osm_service,80318974,7559
OSM07561,O12759474297,O989838626,0.0102,normal,0.05,true,service,OSM service way 80318974,"116.3248358,40.0030342;116.3248448,40.0029426",osm,osm_service,80318974,7560
OSM07562,O989838626,O989838597,0.0181,normal,0.05,true,service,OSM service way 80318974,"116.3248448,40.0029426;116.3248607,40.0027804",osm,osm_service,80318974,7561
OSM07563,O989838597,O380422527,0.066,normal,0.05,true,service,OSM service way 80318974,"116.3248607,40.0027804;116.3249187,40.0021888",osm,osm_service,80318974,7562
OSM07564,O937443590,O10188911979,0.0115,normal,0.05,true,service,OSM service way 80318976,"116.3273943,40.0046648;116.3275282,40.0046744",osm,osm_service,80318976,7563
OSM07565,O10188911979,O371156197,0.0081,normal,0.05,true,service,OSM service way 80318976,"116.3275282,40.0046744;116.3276227,40.0046812",osm,osm_service,80318976,7564
