record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0035,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,安定门外大街,1,expedite,从和平里北街到安定门桥,270,40,"-8819,-8818,-6320","116.407875,39.9590759;116.407883,39.9582253;116.407913,39.9571495;116.407944,39.9559326;116.407982,39.9541435;116.408051,39.951683;116.408073,39.9513016;116.408104,39.9504547;116.408096,39.9498787;116.408089,39.94981;116.408073,39.9497566;116.407768,39.9494019;116.407784,39.9487686;116.407967,39.9486122;116.40802,39.9485779;116.408089,39.9485588"
TR0036,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,地安门内大街,1,expedite,从景山后街到地安门东大街,92,25,8945,"116.396545,39.9284058;116.396423,39.930439;116.396408,39.9306755;116.39637,39.932045;116.396309,39.9333763"
TR0037,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,地安门内大街,1,expedite,从地安门东大街到景山后街,272,30,-8944,"116.396278,39.9333725;116.396339,39.932045;116.39637,39.9306755;116.396393,39.930439;116.396507,39.9284058"
TR0038,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,地安门外大街,1,expedite,从地安门东大街到鼓楼东大街,92,50,7535,"116.396301,39.9334793;116.396263,39.934391;116.396248,39.9353409;116.396233,39.9357147;116.396187,39.9362259;116.396149,39.9366188;116.396103,39.9374847;116.396103,39.937561;116.396065,39.9384117;116.396057,39.9387703;116.396034,39.9390755;116.396034,39.9393158;116.395966,39.9402046"
TR0039,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,地安门外大街,1,expedite,从鼓楼东大街到地安门东大街,272,50,-7534,"116.395927,39.9402046;116.395988,39.9393158;116.396004,39.9390755;116.396019,39.9387703;116.396027,39.9384117;116.396072,39.937561;116.396072,39.9374809;116.396103,39.936615;116.396149,39.9362259;116.396194,39.9357109;116.39621,39.9353409;116.396233,39.934391;116.396263,39.9334755;116.396278,39.9333725"
TR0040,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,南锣鼓巷,1,expedite,从地安门东大街到鼓楼东大街,90,25,7528,"116.403145,39.9342041;116.403168,39.9343605;116.403168,39.9356117;116.403145,39.936367;116.403145,39.9373322;116.403168,39.9377518;116.403145,39.938961;116.403145,39.9390831;116.403091,39.9405212;116.403076,39.940712;116.403076,39.940773;116.403061,39.9408607"
TR0041,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,南锣鼓巷,1,expedite,从鼓楼东大街到地安门东大街,246,20,-7529,"116.403145,39.9342041;116.403114,39.9341965;116.403038,39.9341736;116.402977,39.9341698;116.402863,39.9341698;116.402824,39.934166;116.402802,39.9341507;116.402779,39.9341316;116.402771,39.9341164;116.402756,39.9340935;116.402756,39.9340668;116.402756,39.9340096;116.402756,39.9339371;116.402756,39.9335213"
TR0042,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,鼓楼东大街,1,expedite,从地安门外大街到安定门内大街,3,25,"7525,7526","116.395958,39.9401894;116.396797,39.9407272;116.396957,39.9407616;116.399788,39.9408264;116.403061,39.9408493;116.404243,39.9408455;116.40519,39.9408607;116.406807,39.9408836;116.407822,39.940876;116.408104,39.9408836;116.408356,39.940876;116.408463,39.9408302"
TR0043,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,鼓楼东大街,1,expedite,从安定门内大街到地安门外大街,183,25,"-7525,-7524","116.408478,39.9408569;116.408356,39.9409027;116.408104,39.9409103;116.407822,39.9409065;116.406807,39.9409103;116.40519,39.9408951;116.404243,39.9408722;116.403061,39.9408798;116.39978,39.9408569;116.396957,39.9407921;116.396782,39.9407539;116.395927,39.9402122"
TR0044,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,美术馆后街,1,expedite,从亮果厂胡同到地安门东大街,91,25,6156,"116.409119,39.9273186;116.408958,39.9311295;116.408875,39.9328117;116.408875,39.9333344"
TR0045,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,鼓楼西大街,1,expedite,从德胜门桥到地安门外大街,326,25,"7521,8772,7522","116.380035,39.9481049;116.380447,39.9480629;116.380592,39.94804;116.380714,39.9480171;116.380852,39.9479752;116.380966,39.9479332;116.381088,39.9478836;116.381218,39.9478188;116.381294,39.9477768;116.381531,39.9476433;116.382034,39.9473076;116.382812,39.9468536;116.383018,39.9467278;116.384354,39.946106;116.384804,39.9459076;116.385101,39.9457703;116.385544,39.9455605;116.386269,39.9452209;116.386917,39.94487;116.387894,39.9443283;116.388336,39.9440231;116.388855,39.943676;116.389511,39.9431725;116.390533,39.9424438;116.391014,39.9420929;116.391785,39.9415169;116.391975,39.9413795;116.392258,39.9411926;116.392433,39.9410896;116.392654,39.9409676;116.392868,39.9408836;116.393066,39.9408226;116.393257,39.9407806;116.393486,39.9407425;116.393867,39.9407082;116.394081,39.9406815;116.39431,39.9406624;116.394531,39.9406471;116.394753,39.9406395;116.394936,39.9406357;116.394966,39.9406319;116.395096,39.9406013;116.395149,39.9405785;116.395241,39.9405327;116.395645,39.9403191;116.395927,39.9401894"
TR0046,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,鼓楼西大街,1,expedite,从地安门外大街到德胜门桥,147,25,"-8772,-7521,-7520","116.395958,39.9402161;116.39566,39.9403458;116.395271,39.9405556;116.395164,39.9406052;116.395103,39.9406281;116.394989,39.9406586;116.394936,39.9406662;116.394753,39.9406662;116.394531,39.9406815;116.39431,39.9406929;116.394081,39.940712;116.393875,39.9407349;116.393494,39.940773;116.393265,39.9408073;116.393082,39.9408493;116.392883,39.9409103;116.392677,39.9409904;116.392464,39.9411125;116.392288,39.9412117;116.391998,39.9413986;116.391808,39.9415359;116.391037,39.942112;116.390556,39.9424629;116.389526,39.9431953;116.38887,39.9436989;116.388374,39.944046;116.387909,39.9443512;116.38694,39.9448929;116.386284,39.9452438;116.385567,39.9455872;116.385117,39.945797;116.384819,39.9459305;116.384377,39.9461327;116.383049,39.9467545;116.382835,39.9468765;116.382065,39.9473305;116.381546,39.9476662;116.381317,39.9477997;116.381241,39.9478416;116.381104,39.9479065;116.380989,39.9479561;116.380875,39.9480019;116.38073,39.9480438;116.380608,39.9480705;116.380447,39.9480896;116.380035,39.9481316"
TR0047,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,旧鼓楼大街,1,expedite,从鼓楼西大街到鼓楼桥,91,25,7538,"116.394096,39.9406967;116.394066,39.9424896;116.394028,39.9432411;116.393974,39.9446144;116.393959,39.9452972;116.393936,39.9460106;116.393913,39.9467239;116.393875,39.9477158;116.393852,39.9481544;116.393761,39.9491234"
TR0048,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,旧鼓楼大街,1,expedite,从鼓楼桥到鼓楼西大街,271,25,"-7538,-7537","116.393723,39.9491234;116.393761,39.9487877;116.393814,39.9481506;116.393837,39.9477158;116.393867,39.9467239;116.393906,39.9460106;116.393913,39.9452972;116.393929,39.9446144;116.39399,39.9432411;116.39402,39.9424858;116.394066,39.9406967"
TR0049,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,旧鼓楼外大街,1,expedite,从鼓楼桥到安德里北街,91,25,"7754,7755","116.393761,39.9491234;116.393745,39.949688;116.393692,39.9515114;116.393661,39.9526367;116.3936,39.9550362;116.393585,39.9556236;116.393501,39.9565506;116.393478,39.9569054;116.393486,39.9570885"
TR0050,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,旧鼓楼外大街,1,expedite,从安德里北街到鼓楼桥,271,25,"-7754,-7753","116.39344,39.9570885;116.39344,39.9569054;116.393463,39.9565468;116.393547,39.9556236;116.393555,39.9550362;116.393623,39.9526367;116.393654,39.9515076;116.3937,39.9496841;116.393723,39.9491234"
TR0051,2026-06-23T17:30:01,"116.4012,39.9420",5000,5,北二环路：从德胜门桥到鼓楼桥严重拥堵，安定门桥附近自东向西严重拥堵；北河沿大街：从亮果厂胡同到五四大街行驶缓慢；地安门西大街：市文物研究所附近自西向东行驶缓慢；地安门东大街：从南锣鼓巷到东板桥街行驶缓慢；安定门内大街：自南向北缓慢，反向畅通；安定门外大街：从和平里北街到青年沟路行驶缓慢；美术馆后街：自南向北畅通，反向缓慢。,2,轻度拥堵,72.55%,21.57%,3.92%,1.96%,北锣鼓巷,0,unknown,从安定门西大街到鼓楼东大街,271,5,-7531,"116.402771,39.9488754;116.402794,39.9477539;116.402771,39.9467201;116.402779,39.9462433;116.402794,39.9457588;116.402802,39.9455452;116.402809,39.9454765;116.402832,39.9453697;116.402847,39.9453239;116.402855,39.944973;116.402863,39.9447823;116.402878,39.9445877;116.402878,39.9441147;116.402901,39.9439964;116.402924,39.9436722;116.402931,39.9433479;116.402969,39.9426003;116.402992,39.9423294;116.402992,39.9420929;116.403008,39.9417305;116.403015,39.9414749;116.40303,39.9410133;116.403038,39.9409599;116.403061,39.9408607"
